COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;72;Recherche-développement scientifique;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;73;Publicité et études de marché;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;74;Autres activités spécialisées, scientifiques et techniques;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;75;Activités vétérinaires;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;77;Activités de location et location-bail;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;78;Activités liées à l'emploi;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;80;Enquêtes et sécurité;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;81;Services relatifs aux bâtiments et aménagement paysager;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;82;Activités administratives et autres activités de soutien aux entreprises;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;84;"Administration publique et défense ; sécurité sociale obligatoire";CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;85;Enseignement;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;86;Activités pour la santé humaine;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;87;Hébergement médico-social et social;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;88;Action sociale sans hébergement;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;90;Activités créatives, artistiques et de spectacle;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;91;Bibliothèques, archives, musées et autres activités culturelles;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;92;Organisation de jeux de hasard et d'argent;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;93;Activités sportives, récréatives et de loisirs;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;94;Activités des organisations associatives;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;95;Réparation d'ordinateurs et de biens personnels et domestiques;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;96;Autres services personnels;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;97;Activités des ménages en tant qu'employeurs de personnel domestiques;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;98;Activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;99;Activités des organisations et organismes extraterritoriaux;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;00;Non réponse;CHAR;2
NAFANTG088N;Activité économique du dernier employeur (NAF rév 2) en 88 postes;;Hors champ;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;00;Non réponse;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;ES;Agriculture;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;ET;Industrie;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;EU;Construction;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;EV;Tertiaire;CHAR;2
NAFG004UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 4 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;00;Non réponse;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;AZ;Agriculture, sylviculture et pêche;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;BE;Industrie manufacturière, industries extratives et autres;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;FZ;Construction;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;GI;Commerce de gros et de détail, transports, hébergement et restauration;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;JZ;Information et communication;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;KZ;Activités financières et d'assurance;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;LZ;Activités immobilières;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;MN;Activités spécialisées, scientifiques et techniques et activités de services administratifs et de so;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;OQ;Administration publique, enseignement, santé humaine et action sociale;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;RU;Autres activités de services;CHAR;2
NAFG010UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 10 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;00;Non réponse;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;AZ;Agriculture, sylviculture et pêche;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;DE;Industries extractives, énergie, eau, gestion des déchets et dépollution;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;C1;Fabrication de denrées alimentaires, de boissons et de produits à base de tabac;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;C2;Cokéfaction et raffinage;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;C3;"Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines";CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;C4;Fabrication de matériels de transport;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;C5;Fabrication d'autres produits industriels;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;FZ;Construction;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;GZ;"Commerce ; réparation d'automobile et de motocycles";CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;HZ;Transports et entreposage;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;IZ;Hébergement et restauration;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;JZ;Information et communication;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;KZ;Activités financières et d'assurance;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;LZ;Activités immobilières;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;MN;"Activités scientifiques et techniques ; services administratifs et de soutien";CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;OQ;Administration publique, enseignement, santé humaine et action sociale;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;RU;Autres activités de services;CHAR;2
NAFG017UN;Activité économique de l'établissement de l'emploi principal (Nomenclature 2008, 17 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;2
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;0;Non réponse;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;A;Agriculture, sylviculture et pêche;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;B;Industries extractives;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;C;Industries manufacturières;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;F;Construction;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;G;"Commerce ; réparation d'automobiles et de motocycles";CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;H;Transports et entreposage;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;I;Hébergement et restauration;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;J;Information et communication;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;K;Activités financières et d'assurance;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;L;Activités immobilières;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;M;Activités spécialisées, scientifiques et techniques;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;N;Activités de services administratifs et de soutien;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;O;Administration publique;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;P;Enseignement;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;Q;Santé humaine et action sociale;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;R;Arts, spectables et activités récréatives;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;S;Autres activités de services;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;T;"Activités des ménages en tant qu'employeurs ; activités indifférenciées des ménages en tant que prod";CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;U;Activités extra-territoriales;CHAR;1
NAFG021UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 21 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;1
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;00;Non renseigné;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;AZ;Agriculture, sylviculture et pêche;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;BZ;Industries extractives;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CA;Fabrication de denrées alimentaires, de boissons et de produits à base de tabac;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CB;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CC;Travail du bois, industries du papier et imprimerie;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CD;Cokéfaction et raffinage;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CE;Industrie chimique;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CF;Industrie pharmaceutique;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CG;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métal;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CH;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CI;Fabrication de produits informatiques, électroniques et optiques;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CJ;Fabrication d'équipements électriques;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CK;Fabrication de machines et équipements n.c.a.;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CL;Fabrication de matériels de transport;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;CM;"Autres industries manufacturières ; réparation et installation de machines et d'équipements";CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;DZ;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;EZ;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;FZ;Construction;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;GZ;"Commerce ; réparation d'automobiles et de motocycles";CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;HZ;Transports et entreposage;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;IZ;Hébergement et restauration;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;JA;Edition, audiovisuel et diffusion;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;JB;Télécommunications;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;JC;Activités informatiques et services d'information;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;KZ;Activités financières et d'assurance;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;LZ;Activités immobilières;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;MA;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyse;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;MB;Recherche-développement scientifique;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;MC;Autres activités spécialisées, scientifiques et techniques;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;NZ;Activités de services administratifs et de soutien;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;OZ;Administration publique;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;PZ;Enseignement;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;QA;Activités pour la santé humaine;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;QB;Hébergement médico-social et social et action sociale sans hébergement;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;RZ;Arts, spectacles et activités récréatives;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;SZ;Autres activités de services;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;TZ;"Activités des ménages en tant qu'employeurs ; activités indifférenciées des ménages en tant que prod";CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;UZ;Activités extra-territoriales;CHAR;2
NAFG038UN;Activité économique de l'établissement de l'emploi principal (Nomenclature Agrégée 2008, 38 postes). Intérimaires classés dans le secteur utilisateur;;Hors champ;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;01;Culture et production animale, chasse et services annexes;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;02;Sylviculture et exploitation forestière;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;03;Pêche et aquaculture;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;05;Extraction de houille et de lignite;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;06;Extraction d'hydrocarbures;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;07;Extraction de minerais métalliques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;08;Autres industries extractives;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;09;Services de soutien aux industries extractives;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;10;Industries alimentaires;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;11;Fabrication de boissons;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;12;Fabrication de produits à base de tabac;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;13;Fabrication de textiles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;14;Industrie de l'habillement;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;15;Industrie du cuir et de la chaussure;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabricati";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;17;Industrie du papier et du carton;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;18;Imprimerie et reproduction d'enregistrements;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;19;Cokéfaction et raffinage;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;20;Industrie chimique;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;21;Industrie pharmaceutique;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;22;Fabrication de produits en caoutchouc et en plastique;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;23;Fabrication d'autres produits minéraux non métalliques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;24;Métallurgie;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;26;Fabrication de produits informatiques, électroniques et optiques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;27;Fabrication d'équipements électriques;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;28;Fabrication de machines et équipements n.c.a.;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;29;Industrie automobile;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;30;Fabrication d'autres matériels de transport;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;31;Fabrication de meubles;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;32;Autres industries manufacturières;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;33;Réparation et installation de machines et d'équipements;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;36;Captage, traitement et distribution d'eau;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;37;Collecte et traitement des eaux usées;CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;38;"Collecte, traitement et élimination des déchets ; récupération";CHAR;2
NAFG088UN;Activité économique de l'établissement de l'emploi principal (NAF rév 2, 88 postes). Intérimaires classés dans le secteur utilisateur;39;Dépollution et autres services de gestion des déchets;CHAR;2
